"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C1orf521",3.02139084765797e-244,0.659178276238502,0.9,0.661,7.82238090458649e-240,15,"C1orf52"
"NFKBIB1",2.00892693375522e-242,1.02528085588932,0.702,0.503,5.20111183149226e-238,15,"NFKBIB"
"PNPLA82",1.91690841902218e-241,0.693980790283721,0.94,0.676,4.96287589684844e-237,15,"PNPLA8"
"AMD12",2.56660236652429e-240,0.861594821195396,0.996,0.929,6.64493352693138e-236,15,"AMD1"
"SELENOK1",1.88560449670964e-238,0.887729399760688,1,0.991,4.88183004198125e-234,15,"SELENOK"
"SNHG121",3.22623746099244e-238,1.26283993890077,0.595,0.415,8.35272878650942e-234,15,"SNHG12"
"CREM3",1.35280932570998e-234,1.46818208190472,0.886,0.654,3.50242334426314e-230,15,"CREM"
"RPL93",6.83594332247703e-232,0.4392422054921,1,1,1.7698257261893e-227,15,"RPL9"
"DDX242",8.77861652416426e-229,0.690157010593246,0.998,0.986,2.27278381810613e-224,15,"DDX24"
"YBX34",1.48900788762924e-224,0.697719825970798,1,0.997,3.8550414210721e-220,15,"YBX3"
"ST13",3.57248510996152e-221,0.678180437715412,1,0.998,9.24916394969038e-217,15,"ST13"
"PRNP2",2.07419461602183e-218,0.747122579345248,0.974,0.776,5.37008986088052e-214,15,"PRNP"
"PIM34",3.21185529187766e-218,1.14291552971574,0.96,0.727,8.31549335067126e-214,15,"PIM3"
"RBM7",7.08253833347794e-218,0.674740142423315,0.901,0.667,1.83366917453744e-213,15,"RBM7"
"FNBP43",3.64432295335803e-217,0.64860253350216,0.958,0.709,9.43515212624393e-213,15,"FNBP4"
"UBL31",9.16982202665303e-217,0.781594803281364,0.829,0.613,2.37406692270047e-212,15,"UBL3"
"HES13",1.41683426095151e-214,1.85023126559547,0.737,0.534,3.66818390160346e-210,15,"HES1"
"SNW11",4.24075300798413e-214,0.743825587377346,0.993,0.891,1.09793095376709e-209,15,"SNW1"
"FGFR14",1.6453954987965e-212,0.779936967532072,0.997,0.93,4.25992894638414e-208,15,"FGFR1"
"HNRNPC",2.80408519006075e-210,0.700179691461047,1,0.999,7.25977655706727e-206,15,"HNRNPC"
"SERTAD12",5.8326314474039e-210,0.959630580288383,0.986,0.797,1.51006828173287e-205,15,"SERTAD1"
"RBBP61",2.56609709980513e-208,0.818396058536576,0.976,0.793,6.64362539139548e-204,15,"RBBP6"
"RPL304",2.61872111787207e-208,0.399392879257402,1,1,6.77986897417079e-204,15,"RPL30"
"DNAJB4",7.48212277439779e-208,1.70330990130054,0.425,0.277,1.93712158629159e-203,15,"DNAJB4"
"HMOX14",1.48886692768919e-206,1.19977218542342,0.998,0.905,3.85467647578732e-202,15,"HMOX1"
"DNAJC81",3.00942076404858e-206,0.870459030038496,0.999,0.99,7.79139035812179e-202,15,"DNAJC8"
"MAP4K51",7.64147142953373e-206,0.606525252277888,0.893,0.646,1.97837695310628e-201,15,"MAP4K5"
"NFE2L22",4.27567923016087e-205,0.961887361030085,0.999,0.965,1.10697335268865e-200,15,"NFE2L2"
"BCL7B",1.18649637480329e-203,0.703479014572573,0.895,0.671,3.07183911436572e-199,15,"BCL7B"
"PPP2CA1",1.43632668642502e-203,0.66102550023691,0.997,0.939,3.71864979115439e-199,15,"PPP2CA"
"TCEAL92",2.23652813386664e-202,1.22492996036081,0.994,0.948,5.79037133858073e-198,15,"TCEAL9"
"GABARAPL12",4.32797704084812e-200,1.10128861376377,0.574,0.403,1.12051325587558e-195,15,"GABARAPL1"
"CAMTA1",1.03470510040218e-197,0.69224052723289,0.997,0.928,2.67885150494125e-193,15,"CAMTA1"
"MT-ND24",7.79409499424966e-197,0.833518700006256,1,1,2.01789119401124e-192,15,"MT-ND2"
"CTNNAL13",1.32783497041825e-195,0.854483921318384,0.985,0.822,3.43776473841284e-191,15,"CTNNAL1"
"RYBP2",1.71888593024537e-195,0.942816623589996,0.64,0.473,4.45019567340526e-191,15,"RYBP"
"PPP2R2A1",4.14445550585117e-193,0.652858853908944,0.992,0.829,1.07299953046487e-188,15,"PPP2R2A"
"BTG13",1.91675218430212e-190,0.4874867021235,0.993,0.798,4.96247140515819e-186,15,"BTG1"
"CDKN1A3",2.27027532423165e-188,0.445355024560923,0.928,0.641,5.87774281443573e-184,15,"CDKN1A"
"CYTOR6",7.86078736203361e-188,0.761818978350161,0.999,0.936,2.0351578480305e-183,15,"CYTOR"
"IER51",6.4804184890738e-187,1.28021719993336,0.538,0.379,1.67778034682121e-182,15,"IER5"
"HSPA93",2.12931779642403e-186,0.58845869027435,1,0.985,5.51280377494182e-182,15,"HSPA9"
"SGK14",4.99735633753406e-186,0.528714503797545,0.815,0.54,1.29381555578757e-181,15,"SGK1"
"NFKB1",7.44340411069881e-185,1.01203161255996,0.95,0.738,1.92709732425992e-180,15,"NFKB1"
"TM4SF12",1.4055174947609e-184,0.73101359836797,0.682,0.406,3.63888479393597e-180,15,"TM4SF1"
"CHD11",1.5790368508426e-183,0.734368306345821,0.979,0.771,4.0881264068315e-179,15,"CHD1"
"NFAT5",1.68736008153719e-181,0.741624596233153,0.79,0.595,4.3685752510998e-177,15,"NFAT5"
"TIPARP1",8.1115504240721e-181,1.07615755479159,0.642,0.451,2.10008040479227e-176,15,"TIPARP"
"RPL243",1.57844487665429e-180,0.388648867493393,1,1,4.08659378565797e-176,15,"RPL24"
"CRABP23",2.47135166606361e-179,0.782504205554577,0.617,0.383,6.39832946343868e-175,15,"CRABP2"
"PTP4A13",4.07751682529692e-177,0.988943589886249,0.988,0.853,1.05566910606937e-172,15,"PTP4A1"
"IDI1",9.09209875308124e-177,1.57813730931931,0.836,0.617,2.35394436717273e-172,15,"IDI1"
"MYC5",8.56618353742156e-176,0.915376436997497,0.989,0.81,2.21778491783844e-171,15,"MYC"
"COPS21",1.89085541541233e-175,0.607987406158448,0.996,0.916,4.89542467050253e-171,15,"COPS2"
"KLF65",3.98869527270489e-175,0.9969561621067,0.992,0.802,1.03267320610329e-170,15,"KLF6"
"SBDS1",3.68315439701187e-171,0.619540028174412,1,0.984,9.53568673386374e-167,15,"SBDS"
"ODC16",4.38052308722102e-171,0.694507954941867,1,0.94,1.13411742728152e-166,15,"ODC1"
"RRAGC1",1.14054488272056e-170,1.06218734977155,0.631,0.47,2.95287070136354e-166,15,"RRAGC"
"NUP58",9.85723692708927e-170,0.908885989853616,0.927,0.698,2.55203864042341e-165,15,"NUP58"
"TIMP34",3.54729692063445e-169,0.672585336949682,0.764,0.523,9.1839517275226e-165,15,"TIMP3"
"LITAF3",5.00457324832369e-169,0.420433007711355,0.864,0.591,1.295684013991e-164,15,"LITAF"
"CHIC23",8.61836215291605e-169,0.5982437476693,0.988,0.805,2.23129396138997e-164,15,"CHIC2"
"NFIL31",4.73471435930764e-168,0.73303684487071,0.851,0.632,1.22581754762475e-163,15,"NFIL3"
"ZNF644",7.19255720409828e-168,0.601477274020518,0.941,0.716,1.86215306014105e-163,15,"ZNF644"
"UBE2H2",1.26251249593171e-166,0.700779087011513,0.978,0.79,3.26864485196721e-162,15,"UBE2H"
"RELB1",4.33360778427806e-166,0.972057887586192,0.646,0.495,1.12197105534959e-161,15,"RELB"
"FAM133B1",4.35138059148103e-166,0.732779551488204,0.982,0.806,1.12657243513444e-161,15,"FAM133B"
"AKIRIN21",8.11071664543644e-166,0.537442280638631,0.86,0.644,2.09986453950349e-161,15,"AKIRIN2"
"ADIRF3",2.3744629989243e-165,0.870378624222929,0.804,0.558,6.14748470421501e-161,15,"ADIRF"
"ETF11",2.93037669146493e-165,0.578952261660895,0.998,0.949,7.58674525420269e-161,15,"ETF1"
"PFDN24",1.06990438655975e-164,0.489542138881854,1,0.997,2.7699824568032e-160,15,"PFDN2"
"U2SURP1",5.02032741541974e-163,0.606559020811419,0.998,0.937,1.29976276785217e-158,15,"U2SURP"
"SLC25A331",6.28266922235668e-163,0.775918193149811,0.641,0.486,1.62658306166815e-158,15,"SLC25A33"
"MEG35",6.34940260314496e-163,1.16137277719788,0.408,0.256,1.64386033395423e-158,15,"MEG3"
"PRRC2C1",1.75279678691693e-161,0.533616179889572,1,0.997,4.53799088132793e-157,15,"PRRC2C"
"GTPBP45",2.0283048277435e-161,0.530002852750646,0.999,0.942,5.25128119902792e-157,15,"GTPBP4"
"PLEKHM22",2.08344625344226e-160,0.611432019287117,0.809,0.611,5.39404235016202e-156,15,"PLEKHM2"
"ANKLE2",1.13952598425165e-158,0.600610733980319,0.973,0.75,2.95023277322751e-154,15,"ANKLE2"
"SLU72",3.37725499325533e-158,0.576961426501364,0.799,0.608,8.74371317753805e-154,15,"SLU7"
"PRPF38B2",6.32749875155491e-158,0.630537743082566,0.989,0.839,1.63818942677757e-153,15,"PRPF38B"
"MAP1LC3A1",6.70419744445885e-158,0.851412078205121,0.268,0.132,1.7357167183704e-153,15,"MAP1LC3A"
"RPL35A3",1.16003192543377e-157,0.410478887230254,1,1,3.00332265494802e-153,15,"RPL35A"
"RNF101",2.70084566822872e-157,0.517884115550433,0.942,0.719,6.99248943504415e-153,15,"RNF10"
"SPART1",1.28081996924101e-154,0.766882429810524,0.984,0.83,3.31604290036498e-150,15,"SPART"
"RB1CC13",1.89255304779745e-152,0.650270217061539,0.987,0.788,4.89981984074759e-148,15,"RB1CC1"
"PLK22",2.92400713035932e-152,1.00386197469429,0.334,0.186,7.57025446050027e-148,15,"PLK2"
"EGLN1",3.82389853000838e-152,0.760494476209677,0.923,0.711,9.90007329419169e-148,15,"EGLN1"
"SKIL",4.80744443820257e-152,0.894115768124625,0.962,0.792,1.24464736505064e-147,15,"SKIL"
"AZIN1",1.07787506146165e-151,0.567440174449056,0.87,0.658,2.79061853412421e-147,15,"AZIN1"
"CREBRF1",3.22120679496316e-151,0.923359823062118,0.377,0.232,8.33970439215962e-147,15,"CREBRF"
"ZFAND2A2",2.27731901186223e-149,1.17126219432714,0.509,0.374,5.89597892171131e-145,15,"ZFAND2A"
"ATP6V0D12",2.3616480298219e-149,1.0125918734546,0.98,0.817,6.11430674920889e-145,15,"ATP6V0D1"
"LACTB2",4.54688809441135e-149,0.5958431980695,0.862,0.646,1.1771893276431e-144,15,"LACTB"
"DUSP53",7.34121734382914e-149,0.745438826556251,0.465,0.299,1.90064117031736e-144,15,"DUSP5"
"ATP6V1C12",7.40307352572377e-149,0.74271306730633,0.941,0.732,1.91665573580988e-144,15,"ATP6V1C1"
"EIF3H1",1.36457385923752e-148,0.42985630078637,0.999,0.988,3.53288172156593e-144,15,"EIF3H"
"TCP11",6.22208193988986e-148,0.648003352400298,1,0.988,1.61089701423748e-143,15,"TCP1"
"IST11",2.334821918804e-147,0.57876184814556,0.935,0.739,6.04485394778355e-143,15,"IST1"
"C6orf484",2.58971351506518e-147,1.18203443567991,0.765,0.602,6.70476829050376e-143,15,"C6orf48"
"EGR13",2.89823962157319e-146,2.13326121761104,0.607,0.462,7.50354238025298e-142,15,"EGR1"
"RLF1",5.17536953457141e-146,1.00229945938631,0.399,0.279,1.33990317250054e-141,15,"RLF"
"UBAP11",5.84731967829797e-146,0.771627521474239,0.599,0.471,1.51387106471134e-141,15,"UBAP1"
"BRD4",1.60146913284723e-144,0.618453898899517,0.993,0.881,4.14620358494148e-140,15,"BRD4"
"ERRFI14",2.63384505564256e-144,0.576836957390174,0.713,0.504,6.81902484905859e-140,15,"ERRFI1"
"EIF4E1",8.33760647831345e-144,0.542000975236123,0.996,0.906,2.15860631723535e-139,15,"EIF4E"
"FERMT23",8.34457682252497e-143,0.600437938378173,0.996,0.952,2.16041093935172e-138,15,"FERMT2"
"SPTY2D11",1.03521527831704e-141,0.606723713673548,0.911,0.703,2.68017235556281e-137,15,"SPTY2D1"
"TSPYL22",1.42872252814836e-141,1.17363517347966,0.406,0.29,3.69896262537611e-137,15,"TSPYL2"
"LGALS32",2.24180395288402e-141,0.616567920372817,0.999,0.981,5.80403043401672e-137,15,"LGALS3"
"NFKBIZ3",6.93829471417935e-141,0.636402033508299,0.952,0.722,1.79632450150103e-136,15,"NFKBIZ"
"RPS273",3.91487367047435e-140,0.304457926604173,1,1,1.01356079328581e-135,15,"RPS27"
"KPNA41",8.32097318789205e-140,0.558564978725881,0.993,0.818,2.15429995834525e-135,15,"KPNA4"
"ILF23",6.24472462560446e-139,0.484776623361099,1,0.991,1.616759205569e-134,15,"ILF2"
"PPIL4",6.08565849119571e-137,0.715113327343639,0.98,0.845,1.57557698337057e-132,15,"PPIL4"
"WAC1",6.19702393389165e-137,0.63708266995787,0.993,0.864,1.60440949648455e-132,15,"WAC"
"GTF2H11",1.20989187139427e-136,0.588116582273102,0.769,0.598,3.13241005503977e-132,15,"GTF2H1"
"MRFAP12",2.38499217790492e-136,0.473664315816882,1,0.997,6.17474474859584e-132,15,"MRFAP1"
"NRIP13",1.05666594632837e-135,0.564357740644793,0.922,0.671,2.73570813504414e-131,15,"NRIP1"
"SRSF61",2.68149234663291e-134,0.590296003352937,0.945,0.743,6.94238368543261e-130,15,"SRSF6"
"IFT572",1.15538755511891e-132,0.570563095305385,0.968,0.755,2.99129838020287e-128,15,"IFT57"
"H2AFX2",2.7342109632468e-132,0.386604041360995,0.894,0.626,7.07887218384598e-128,15,"H2AFX"
"USP154",1.32272801939648e-131,0.427533969793257,0.943,0.707,3.4245428422175e-127,15,"USP15"
"NOP582",1.34969854727525e-131,0.511441740131723,0.998,0.921,3.49436953889561e-127,15,"NOP58"
"SCML12",8.66844211700513e-130,0.945756199829251,0.473,0.355,2.24425966409263e-125,15,"SCML1"
"SNRPB4",1.87628828010643e-129,0.44086553797452,1,0.998,4.85771035719555e-125,15,"SNRPB"
"BAZ1A1",2.4280800933636e-129,0.681852147992358,0.992,0.879,6.28629936171836e-125,15,"BAZ1A"
"USP47",6.40949543272581e-129,0.445459528217905,0.892,0.666,1.65941836753271e-124,15,"USP47"
"CHORDC11",6.29792705933751e-128,0.85765853610482,0.991,0.857,1.63053331566248e-123,15,"CHORDC1"
"HIVEP2",5.137828524798e-127,1.15696312062678,0.37,0.257,1.3301838050702e-122,15,"HIVEP2"
"HERC42",7.96645873602236e-127,0.60833107145905,0.819,0.622,2.06251616675619e-122,15,"HERC4"
"RPL183",1.93433549491967e-126,0.380474474325478,1,1,5.00799459634703e-122,15,"RPL18"
"SRRM21",2.55371425210416e-126,0.544820009914897,1,0.991,6.61156619869766e-122,15,"SRRM2"
"TWISTNB1",4.34152482562055e-126,0.755050497317321,0.96,0.759,1.12402077735316e-121,15,"TWISTNB"
"MT-ND4L5",1.3824604945106e-125,0.565157473323848,0.999,0.968,3.57919022028794e-121,15,"MT-ND4L"
"GTF2B1",9.82801297555911e-125,0.543316709055129,0.938,0.717,2.54447255937225e-120,15,"GTF2B"
"YES11",1.7370789066581e-124,0.446112531948863,0.957,0.738,4.49729728933783e-120,15,"YES1"
"RHOB4",5.35775009053066e-124,0.920474002142183,0.643,0.48,1.38712149843839e-119,15,"RHOB"
"CHTF8",7.87049246289906e-124,0.631389056043903,0.791,0.632,2.03767049864457e-119,15,"CHTF8"
"ASH1L1",1.06762389211949e-123,0.499983692261632,0.945,0.726,2.76407825669736e-119,15,"ASH1L"
"HNRNPDL1",1.74167923196079e-123,0.416620361892933,1,0.997,4.50920753154649e-119,15,"HNRNPDL"
"RNF1141",1.96585307395169e-123,0.615904083648759,0.987,0.85,5.08959360846092e-119,15,"RNF114"
"PPIG",4.81745566476269e-121,0.656697041694029,0.996,0.924,1.24723927160706e-116,15,"PPIG"
"GOSR11",7.62881703347944e-121,0.502769391440606,0.97,0.768,1.97510072996783e-116,15,"GOSR1"
"CLIP12",1.59882290415637e-120,0.756878123114812,0.969,0.77,4.13935249886083e-116,15,"CLIP1"
"ARL8B3",2.86764216639653e-120,0.623319605230151,0.989,0.821,7.42432556880062e-116,15,"ARL8B"
"TSC22D11",4.30372245269888e-120,0.819682985092156,0.671,0.49,1.11423374300374e-115,15,"TSC22D1"
"SLC25A25",1.00271838389285e-119,0.909564399103852,0.256,0.14,2.5960378958986e-115,15,"SLC25A25"
"RSRP13",1.06063189722711e-119,0.611610217095588,0.761,0.575,2.74597598192098e-115,15,"RSRP1"
"CLEC2B3",2.06057055290783e-119,0.84353595505622,0.673,0.486,5.33481716147836e-115,15,"CLEC2B"
"NAA502",3.63233937202325e-119,0.547500225929835,1,0.969,9.4041266341682e-115,15,"NAA50"
"SYNE12",5.14769569465185e-118,1.1228821574969,0.656,0.516,1.33273841534536e-113,15,"SYNE1"
"KMT2A2",2.34926698308898e-117,0.581234201533666,0.965,0.758,6.08225221921737e-113,15,"KMT2A"
"HSP90AA12",3.31179188041543e-117,1.29090319622614,1,1,8.57422917839555e-113,15,"HSP90AA1"
"ID42",4.82538224891122e-116,1.07058559199147,0.307,0.187,1.24929146424311e-111,15,"ID4"
"ZNF330",1.07753747442078e-115,0.598570775484171,0.903,0.702,2.7897445212754e-111,15,"ZNF330"
"RAB5A",2.40881594358448e-115,0.479754388033292,0.78,0.605,6.23642447794023e-111,15,"RAB5A"
"CNBP1",4.45045697280648e-115,0.411668259328173,1,0.993,1.1522233102596e-110,15,"CNBP"
"IWS1",7.37895675409428e-115,1.41498092464235,0.93,0.741,1.91041190363501e-110,15,"IWS1"
"NSRP11",2.66172792760684e-113,0.666802424636718,0.993,0.903,6.8912136045741e-109,15,"NSRP1"
"DDX39A3",9.85832958600708e-113,0.58405242969565,0.997,0.917,2.55232152981723e-108,15,"DDX39A"
"AHSA11",3.35134238230714e-112,0.633669375756016,0.997,0.944,8.67662542779318e-108,15,"AHSA1"
"SENP61",2.10178755640326e-111,0.403499809547418,0.912,0.683,5.44152798352805e-107,15,"SENP6"
"USP361",7.46210415404793e-110,1.20876288429676,0.47,0.36,1.93193876548301e-105,15,"USP36"
"WAPL",1.34499799558681e-109,0.410239569365423,0.919,0.7,3.48219981057426e-105,15,"WAPL"
"TAF131",2.75034525917637e-109,0.420533080540829,0.88,0.684,7.12064387600761e-105,15,"TAF13"
"MAGOH1",3.21132177985856e-109,0.43641505398885,0.999,0.957,8.3141120880538e-105,15,"MAGOH"
"SF3B12",4.33945256474394e-109,0.499316660834253,0.998,0.956,1.12348426901221e-104,15,"SF3B1"
"CSNK1D",5.77718879040372e-109,0.456101145728447,0.932,0.727,1.49571417783552e-104,15,"CSNK1D"
"LUC7L1",9.92615066264632e-109,0.438260340885312,0.938,0.716,2.56988040655913e-104,15,"LUC7L"
"PNRC2",1.58183979251055e-108,0.612891968031241,0.99,0.884,4.09538322280981e-104,15,"PNRC2"
"CWC221",2.95094206722644e-108,0.466133126652756,0.853,0.648,7.63998901204924e-104,15,"CWC22"
"HCCS1",3.00553048461205e-108,0.409209511564692,0.933,0.717,7.7813184246606e-104,15,"HCCS"
"COQ10B2",4.13477858270879e-108,0.497916739310508,0.966,0.77,1.07049417506331e-103,15,"COQ10B"
"MT-ND55",1.40279269620549e-107,0.458655994252005,0.999,0.986,3.63183029047601e-103,15,"MT-ND5"
"GOLGB11",4.05987754756488e-107,0.559274644641535,0.969,0.77,1.05110229706455e-102,15,"GOLGB1"
"MT-ATP84",7.14612261839274e-107,0.589138390334084,0.95,0.768,1.85013114590188e-102,15,"MT-ATP8"
"SAP30BP1",2.3850939419296e-106,0.410784701113977,0.954,0.743,6.17500821565574e-102,15,"SAP30BP"
"RAP1B2",5.30412616452501e-106,0.47587867645516,0.999,0.991,1.37323826399552e-101,15,"RAP1B"
"PNISR2",7.19396125280057e-106,0.512468937286877,0.992,0.881,1.86251656835007e-101,15,"PNISR"
"DDX215",1.05349718654502e-105,0.473644433430374,1,0.991,2.72750421596506e-101,15,"DDX21"
"RAB8B3",1.43147036996068e-105,0.598219736325982,0.96,0.771,3.70607678782821e-101,15,"RAB8B"
"CEBPZ1",6.48274891221163e-105,0.491158966360755,0.997,0.933,1.67838369337159e-100,15,"CEBPZ"
"MARCH72",6.83421512643105e-105,0.394791573789852,0.839,0.639,1.769378296233e-100,15,"MARCH7"
"FXR12",9.34092819586635e-105,0.513070705944604,0.999,0.971,2.4183663099098e-100,15,"FXR1"
"CSRP21",1.01485837738223e-104,0.691453571608769,0.615,0.46,2.62746833904259e-100,15,"CSRP2"
"BAG11",1.78781849749502e-104,0.489085831559533,0.992,0.834,4.62866209001461e-100,15,"BAG1"
"TMEM38B4",3.3127335714042e-104,0.451248813235358,0.939,0.726,8.57666721636548e-100,15,"TMEM38B"
"MRPL441",5.26243179444084e-104,0.588603838813875,0.92,0.714,1.36244359158073e-99,15,"MRPL44"
"ASXL1",5.99802938655243e-104,0.477526509135822,0.928,0.727,1.55288980817843e-99,15,"ASXL1"
"ZFAND54",8.98738279968101e-104,0.509124798506175,0.987,0.807,2.32683340683741e-99,15,"ZFAND5"
"YTHDF21",1.86078609892465e-103,0.501516806704733,0.996,0.897,4.81757521011591e-99,15,"YTHDF2"
"MAPRE11",4.28425792198047e-102,0.481896882044959,0.993,0.905,1.10919437600074e-97,15,"MAPRE1"
"KMT2E3",6.43295177028412e-102,0.524292631588041,0.97,0.757,1.66549121332656e-97,15,"KMT2E"
"ZNF242",2.08152614235515e-100,0.401631616111005,0.884,0.671,5.38907118255749e-96,15,"ZNF24"
"WBP113",5.48952929920464e-100,0.52086822955354,0.983,0.845,1.42123913556408e-95,15,"WBP11"
"TOX41",7.32970556926139e-100,0.367187869421086,0.899,0.686,1.89766077188177e-95,15,"TOX4"
"N4BP2L22",7.47773459005112e-100,0.4064891222145,0.993,0.861,1.93598548536423e-95,15,"N4BP2L2"
"SERINC12",1.1933266022874e-99,0.476050267303974,0.978,0.802,3.08952257332208e-95,15,"SERINC1"
"MAP2K34",1.84768875659134e-99,0.601595490356793,0.987,0.84,4.78366619081497e-95,15,"MAP2K3"
"SREK1",2.31759280383639e-99,0.373322414525438,0.895,0.677,6.0002477691324e-95,15,"SREK1"
"FILIP1L4",4.18545392044411e-99,0.62839188938941,0.757,0.568,1.08361402000298e-94,15,"FILIP1L"
"EIF1B3",6.00903040948651e-99,0.431480093647507,0.999,0.955,1.55573797301606e-94,15,"EIF1B"
"USP121",1.20461367758904e-98,0.676309157953291,0.583,0.47,3.11874481127802e-94,15,"USP12"
"MAFB2",3.77848620817819e-98,0.636614313169107,0.542,0.379,9.78250079297332e-94,15,"MAFB"
"HNRNPA0",5.08350387587072e-98,0.455524399727556,0.998,0.975,1.31611915346293e-93,15,"HNRNPA0"
"NFKB21",5.13954295989044e-98,1.08864567332369,0.52,0.414,1.33062767231563e-93,15,"NFKB2"
"SOCS34",5.3279468845141e-98,0.933757623396384,0.969,0.813,1.3794054484007e-93,15,"SOCS3"
"PCGF52",2.31514127590282e-97,0.478687862678906,0.689,0.543,5.99390076331241e-93,15,"PCGF5"
"ARL6IP13",3.38518617515875e-96,0.384023206270699,0.918,0.695,8.76424700748599e-92,15,"ARL6IP1"
"DNAJB93",3.74159378222885e-96,0.507021266868691,0.926,0.677,9.68698630219048e-92,15,"DNAJB9"
"CWC251",4.51499014038027e-96,0.490809338017927,0.714,0.576,1.16893094734445e-91,15,"CWC25"
"PPP2CB1",8.26251044933776e-96,0.439035818683041,0.972,0.794,2.13916395533355e-91,15,"PPP2CB"
"ZNF326",1.76012518996733e-95,0.475505733441651,0.955,0.742,4.55696411682541e-91,15,"ZNF326"
"MYL12B3",6.80730384755068e-95,0.407744271312687,1,1,1.76241096613087e-90,15,"MYL12B"
"NGDN1",1.10295822403845e-94,0.501486422112603,0.653,0.523,2.85555884203556e-90,15,"NGDN"
"CEBPG1",1.86101978829192e-94,0.382765166008756,0.842,0.635,4.81818023188777e-90,15,"CEBPG"
"ANO6",5.28223117591964e-94,0.406287666963161,0.853,0.656,1.3675696514456e-89,15,"ANO6"
"NR1D11",9.70153507037332e-94,1.20681278629599,0.3,0.198,2.51172742971965e-89,15,"NR1D1"
"ATP6V1A2",1.32878175989019e-93,0.449359959542591,0.789,0.612,3.44021597635571e-89,15,"ATP6V1A"
"ZC3HAV12",7.41470116223121e-92,0.505852560077694,0.876,0.65,1.91966613090166e-87,15,"ZC3HAV1"
"STAG1",1.62934360315614e-91,0.463748676299025,0.936,0.733,4.21837058857126e-87,15,"STAG1"
"SDC42",1.68712755065014e-91,0.404463249325105,0.893,0.662,4.36797322863321e-87,15,"SDC4"
"NACA3",2.59895608939023e-91,0.321302390059147,1,1,6.72869731543131e-87,15,"NACA"
"CUL31",1.08023008781971e-89,0.475364241065078,0.969,0.776,2.79671569736524e-85,15,"CUL3"
"ABI3BP4",2.48575779430316e-89,0.292892148726172,0.9,0.645,6.43562692945088e-85,15,"ABI3BP"
"KCMF12",2.98864549615822e-89,0.457781134385133,0.988,0.829,7.73760318955363e-85,15,"KCMF1"
"UGDH2",4.0748991211586e-89,0.539048122161613,0.99,0.856,1.05499138246796e-84,15,"UGDH"
"DHX361",9.08995873199572e-89,0.448931412121662,0.997,0.92,2.35339031571369e-84,15,"DHX36"
"CIR12",1.54860124219915e-88,0.397900172777545,0.809,0.626,4.00932861605359e-84,15,"CIR1"
"CREB51",1.97754305936412e-88,0.742506641833107,0.26,0.159,5.11985898069371e-84,15,"CREB5"
"CD554",2.73935663119617e-88,0.441763229592282,0.965,0.768,7.09219431816688e-84,15,"CD55"
"MTRNR2L124",7.22132472493172e-88,0.529671416184503,0.993,0.879,1.86960097128482e-83,15,"MTRNR2L12"
"WASL",7.78854160129146e-88,0.353777087807047,0.941,0.724,2.01645342057436e-83,15,"WASL"
"CREBBP1",9.32036988201266e-88,0.442173680277099,0.75,0.593,2.41304376245308e-83,15,"CREBBP"
"JMJD62",1.38695202553818e-87,0.464223997311804,0.93,0.732,3.59081879411835e-83,15,"JMJD6"
"KDM5B2",6.3274051512827e-87,0.422384242586091,0.74,0.572,1.63816519366709e-82,15,"KDM5B"
"TBC1D23",6.98077195257396e-87,0.371192766411299,0.864,0.664,1.8073218585214e-82,15,"TBC1D23"
"HNRNPA2B12",7.53709741172588e-87,0.408905529141202,1,1,1.95135451989583e-82,15,"HNRNPA2B1"
"PPP1R22",1.16504971199604e-86,0.389906222342229,0.964,0.756,3.01631370435776e-82,15,"PPP1R2"
"DDX3X1",1.48313528889289e-86,0.489114832111525,0.997,0.959,3.83983726294369e-82,15,"DDX3X"
"SYF23",1.57899797057511e-86,0.370745679892534,0.997,0.935,4.08802574581895e-82,15,"SYF2"
"DNAJA21",2.6532117738172e-86,0.388614933865341,0.998,0.94,6.86916528241272e-82,15,"DNAJA2"
